,id,was_married,childrens,salary,sex,age,Professon,home_cost,drive_info
2696,2696,1,9.0,131846.86,1,100.0,Artist,10185827.040346898,1.0
2697,2697,1,4.0,44553.36,1,82.0,Engineer,10107457.962188274,
2698,2698,1,0.0,2037.32,0,17.0,Healthcare,10110743.132165402,1.0
2699,2699,1,4.0,45156.29,1,82.0,Engineer,10134275.265672108,
2700,2700,1,6.0,214985.77,1,13.0,Entertainment,10181714.373398202,
2701,2701,1,0.0,2070.3,0,17.0,Healthcare,10010207.126933385,1.0
2702,2702,1,9.0,131492.63,1,99.0,Artist,10163051.83620907,
2703,2703,1,2.0,201366.95,1,32.0,Doctor,10387182.631088316,
2704,2704,1,3.0,999.09,0,21.0,Homemaker,10025412.877245847,
2705,2705,1,4.0,45111.99,1,81.0,Engineer,10119450.368096069,1.0
2706,2706,1,4.0,44417.56,1,82.0,Engineer,10171415.786285125,
2707,2707,1,0.0,1991.06,0,17.0,Healthcare,10045575.281192947,1.0
2708,2708,1,1.0,12386.47,1,9.0,Marketing,10153206.599319756,
2709,2709,1,2.0,201744.67,1,32.0,Doctor,10354039.316574084,1.0
2710,2710,1,2.0,201385.81,1,32.0,Doctor,10442751.274633393,1.0
2711,2711,1,0.0,37247.38,1,3.0,Executive,10126216.098849911,1.0
2712,2712,1,0.0,2053.15,0,17.0,Healthcare,10088717.933964608,1.0
2713,2713,0,1.0,184600.97,0,10.0,Lawyer,10177020.709147254,
2714,2714,1,4.0,44854.47,1,82.0,Engineer,9879737.720497226,
2715,2715,1,1.0,12891.48,1,9.0,Marketing,9966989.421028664,
2716,2716,1,6.0,214440.24,1,14.0,Entertainment,10404250.21636236,1.0
2717,2717,1,3.0,1001.27,0,21.0,Homemaker,9967171.290358609,
2718,2718,0,2.0,201946.98,1,32.0,Doctor,10242878.58852104,
2719,2719,1,4.0,45790.71,1,82.0,Engineer,10328230.811846357,1.0
2720,2720,1,0.0,2021.75,0,17.0,Healthcare,9952521.927220289,1.0
2721,2721,1,9.0,131848.98,1,100.0,Artist,10257408.569837045,1.0
2722,2722,0,1.0,184379.06,0,10.0,Lawyer,10161539.279270915,1.0
2723,2723,1,0.0,2063.77,0,17.0,Healthcare,10056073.423490498,0.0
2724,2724,1,0.0,2075.84,0,17.0,Healthcare,10106208.747279514,1.0
2725,2725,1,4.0,46018.12,1,81.0,Engineer,10088155.003991826,
2726,2726,1,1.0,12733.13,1,9.0,Marketing,10230064.64262526,1.0
2727,2727,1,6.0,214346.65,1,13.0,Entertainment,10351826.309599238,1.0
2728,2728,1,0.0,36071.15,1,3.0,Executive,10069683.251529468,
2729,2729,0,1.0,186686.0,0,10.0,Lawyer,10133093.036651704,1.0
2730,2730,1,9.0,131642.45,1,99.0,Artist,10098327.014332648,0.0
2731,2731,1,1.0,12558.99,1,9.0,Marketing,10049772.064860808,1.0
2732,2732,1,1.0,12807.31,1,9.0,Marketing,10128480.662517194,1.0
2733,2733,1,6.0,213189.64,1,14.0,Entertainment,10257305.977177327,
2734,2734,1,2.0,202204.16,1,32.0,Doctor,10423068.43035006,1.0
2735,2735,1,4.0,45242.31,1,82.0,Engineer,9898261.554834211,0.0
2736,2736,1,9.0,132540.05,1,100.0,Artist,10301957.826694695,1.0
2737,2737,1,3.0,998.82,0,21.0,Homemaker,10035870.368582826,
2738,2738,1,3.0,999.84,0,20.0,Homemaker,9962134.18731896,1.0
2739,2739,1,1.0,13088.9,1,9.0,Marketing,10012388.399000429,0.0
2740,2740,1,9.0,132248.04,1,99.0,Artist,10277806.211292788,
2741,2741,1,6.0,214207.06,1,14.0,Entertainment,10310704.196993211,1.0
2742,2742,1,3.0,1000.71,0,21.0,Homemaker,10214614.141901568,
2743,2743,1,4.0,44998.15,1,82.0,Engineer,10202208.60570588,1.0
2744,2744,1,3.0,998.52,0,21.0,Homemaker,9932002.226807792,0.0
2745,2745,1,0.0,2003.95,0,17.0,Healthcare,10060919.499080451,
2746,2746,1,6.0,214398.86,1,14.0,Entertainment,10407182.367906636,
2747,2747,0,1.0,186960.69,0,10.0,Lawyer,10334234.397525476,1.0
2748,2748,1,0.0,35816.28,1,3.0,Executive,10058342.327306716,
2749,2749,1,0.0,36670.7,1,3.0,Executive,10028335.147372823,1.0
2750,2750,1,3.0,999.23,0,21.0,Homemaker,10066300.62056918,0.0
2751,2751,1,4.0,44876.48,1,81.0,Engineer,10176484.648340888,
2752,2752,1,2.0,201423.15,1,32.0,Doctor,10203738.267633423,
2753,2753,1,1.0,12807.63,1,9.0,Marketing,10109056.004109392,
2754,2754,1,0.0,2053.35,0,17.0,Healthcare,10049838.301175334,0.0
2755,2755,0,1.0,185697.67,0,11.0,Lawyer,10255697.460025596,
2756,2756,1,0.0,36505.6,1,3.0,Executive,10244535.56742544,1.0
2757,2757,1,6.0,211584.08,1,13.0,Entertainment,10297513.162184237,1.0
2758,2758,1,0.0,2002.18,0,17.0,Healthcare,10059496.929305172,
2759,2759,0,2.0,201566.73,1,32.0,Doctor,10281542.057303963,0.0
2760,2760,0,2.0,202631.24,1,32.0,Doctor,10291010.670791382,1.0
2761,2761,1,0.0,2104.13,0,17.0,Healthcare,10009767.019743642,1.0
2762,2762,1,1.0,12984.22,1,9.0,Marketing,9953775.367538087,1.0
2763,2763,1,9.0,132646.7,1,100.0,Artist,10230719.445603564,1.0
2764,2764,1,9.0,131998.15,1,99.0,Artist,10174350.76479864,0.0
2765,2765,1,6.0,214201.99,1,13.0,Entertainment,10216612.484551718,
2766,2766,1,0.0,36547.37,1,3.0,Executive,10184032.872028897,
2767,2767,1,0.0,2057.24,0,17.0,Healthcare,10023157.904481033,
2768,2768,1,6.0,212701.03,1,13.0,Entertainment,10198401.145855986,
2769,2769,1,0.0,2006.42,0,17.0,Healthcare,10093056.421491545,0.0
2770,2770,0,1.0,183289.09,0,10.0,Lawyer,10263437.240645057,0.0
2771,2771,1,2.0,201143.81,1,32.0,Doctor,10246458.8688745,1.0
2772,2772,1,6.0,214217.08,1,14.0,Entertainment,10155876.889585406,
2773,2773,0,2.0,200889.35,1,32.0,Doctor,10232574.379961723,
2774,2774,1,0.0,2009.5,0,17.0,Healthcare,10057398.750418618,0.0
2775,2775,1,1.0,12676.51,1,9.0,Marketing,10088360.36938664,
2776,2776,1,6.0,214810.75,1,14.0,Entertainment,10198921.920153745,1.0
2777,2777,1,4.0,44923.61,1,81.0,Engineer,10132274.935781583,
2778,2778,0,2.0,200478.06,1,32.0,Doctor,10283444.28447242,0.0
2779,2779,1,1.0,12549.99,1,9.0,Marketing,10028354.775958735,
2780,2780,1,6.0,217247.23,1,13.0,Entertainment,10332557.953600127,1.0
2781,2781,1,4.0,45570.62,1,82.0,Engineer,10305944.537595997,
2782,2782,1,0.0,2008.14,0,17.0,Healthcare,10200341.352793325,
2783,2783,0,1.0,184328.81,0,10.0,Lawyer,10187883.454093598,1.0
2784,2784,1,1.0,12470.47,1,9.0,Marketing,10255673.7276816,1.0
2785,2785,1,0.0,36729.43,1,3.0,Executive,10066575.09704034,1.0
2786,2786,0,1.0,184281.29,0,10.0,Lawyer,10186399.669282528,
2787,2787,1,9.0,131838.02,1,99.0,Artist,10327126.918601915,
2788,2788,1,6.0,213727.2,1,14.0,Entertainment,10385400.774693178,
2789,2789,0,2.0,202313.22,1,32.0,Doctor,10203939.049562598,
2790,2790,1,1.0,12888.38,1,9.0,Marketing,10133267.75018087,
2791,2791,1,3.0,1000.18,0,21.0,Homemaker,10119076.174280427,1.0
2792,2792,1,0.0,1993.42,0,17.0,Healthcare,10127219.355750388,
2793,2793,1,9.0,132052.27,1,100.0,Artist,10082696.565217834,
2794,2794,1,1.0,12625.05,1,9.0,Marketing,10225523.569743056,1.0
2795,2795,1,0.0,2002.24,0,17.0,Healthcare,10224329.029177915,1.0
2796,2796,1,0.0,36335.79,1,3.0,Executive,10319537.392061723,0.0
2797,2797,1,2.0,201317.55,1,32.0,Doctor,10185283.231201457,0.0
2798,2798,0,2.0,202110.9,1,32.0,Doctor,10296725.289200995,0.0
2799,2799,1,1.0,12797.38,1,9.0,Marketing,10197412.376829676,
2800,2800,1,2.0,202434.14,1,32.0,Doctor,10511967.014071995,1.0
2801,2801,1,6.0,214344.62,1,13.0,Entertainment,10250202.628823215,
2802,2802,1,0.0,36157.59,1,3.0,Executive,10204042.771805244,
2803,2803,1,1.0,12511.48,1,9.0,Marketing,10166388.188715696,1.0
2804,2804,1,3.0,1000.04,0,21.0,Homemaker,10154641.417955542,1.0
2805,2805,0,1.0,186156.85,0,10.0,Lawyer,10341531.037105065,
2806,2806,1,1.0,13098.74,1,9.0,Marketing,10072119.731700186,
2807,2807,1,1.0,12825.73,1,9.0,Marketing,10150897.93038777,1.0
2808,2808,1,0.0,36378.38,1,3.0,Executive,10169910.983724551,
2809,2809,1,9.0,132156.51,1,100.0,Artist,10381964.83974662,1.0
2810,2810,1,1.0,12736.37,1,9.0,Marketing,10086387.70299552,1.0
2811,2811,1,6.0,214370.93,1,14.0,Entertainment,10478188.368157735,1.0
2812,2812,0,1.0,185894.51,0,11.0,Lawyer,10298088.824171636,1.0
2813,2813,1,4.0,45845.69,1,82.0,Engineer,10078116.010205558,
2814,2814,1,0.0,2069.29,0,17.0,Healthcare,10118037.591046823,0.0
2815,2815,1,9.0,131847.78,1,99.0,Artist,10254290.163520493,
2816,2816,1,0.0,2053.03,0,17.0,Healthcare,9987794.915106986,1.0
2817,2817,1,4.0,45950.52,1,82.0,Engineer,10140565.770867417,
2818,2818,1,6.0,214784.93,1,14.0,Entertainment,10452086.725851404,1.0
2819,2819,0,1.0,184520.32,0,10.0,Lawyer,10145732.619946798,1.0
2820,2820,1,1.0,13070.38,1,9.0,Marketing,10090781.637971343,1.0
2821,2821,1,0.0,1991.53,0,17.0,Healthcare,10236867.229371658,1.0
2822,2822,1,4.0,45123.63,1,82.0,Engineer,10198419.461698083,0.0
2823,2823,1,0.0,2052.1,0,17.0,Healthcare,9997573.241830932,
2824,2824,1,6.0,212451.77,1,13.0,Entertainment,10371275.892014042,0.0
2825,2825,1,9.0,132766.72,1,100.0,Artist,10123730.283285022,
2826,2826,1,6.0,213721.13,1,13.0,Entertainment,10195728.19667898,1.0
2827,2827,0,1.0,185349.06,0,11.0,Lawyer,10254262.384240285,1.0
2828,2828,0,2.0,201657.79,1,32.0,Doctor,10377475.527419012,
2829,2829,0,1.0,186260.1,0,11.0,Lawyer,10287157.259677686,1.0
2830,2830,1,3.0,999.35,0,21.0,Homemaker,10169305.182905236,1.0
2831,2831,0,1.0,185647.66,0,10.0,Lawyer,10208399.095822444,
2832,2832,1,9.0,132512.97,1,100.0,Artist,10303451.295847837,0.0
2833,2833,1,2.0,201970.92,1,32.0,Doctor,10301778.261770235,1.0
2834,2834,1,0.0,35129.86,1,3.0,Executive,10295284.395359395,
2835,2835,1,3.0,1001.26,0,21.0,Homemaker,10099886.120355424,
2836,2836,1,1.0,12667.05,1,9.0,Marketing,10170881.584111044,
2837,2837,1,0.0,2019.91,0,17.0,Healthcare,10055831.276001597,1.0
2838,2838,1,3.0,998.78,0,21.0,Homemaker,9963210.925039168,1.0
2839,2839,1,9.0,131926.49,1,100.0,Artist,10235073.7171585,0.0
2840,2840,1,0.0,1988.95,0,17.0,Healthcare,10034016.118170597,
2841,2841,1,3.0,999.52,0,20.0,Homemaker,10040010.877167316,1.0
2842,2842,0,1.0,185416.22,0,10.0,Lawyer,10404120.960348869,
2843,2843,1,0.0,2028.47,0,17.0,Healthcare,10127386.620003875,1.0
2844,2844,1,6.0,212969.82,1,13.0,Entertainment,10325377.737494731,
2845,2845,1,9.0,131479.26,1,99.0,Artist,10298330.737955077,0.0
2846,2846,1,1.0,12546.18,1,9.0,Marketing,10015362.204924691,
2847,2847,1,0.0,2078.19,0,18.0,Healthcare,10105509.880524827,
2848,2848,1,6.0,212293.6,1,14.0,Entertainment,10180839.948400278,0.0
2849,2849,0,1.0,186515.9,0,10.0,Lawyer,10376137.809691643,
2850,2850,1,4.0,45232.54,1,82.0,Engineer,10089317.056782762,
2851,2851,1,9.0,131563.77,1,100.0,Artist,10326222.547294777,0.0
2852,2852,1,0.0,35925.56,1,3.0,Executive,10204305.31453691,
2853,2853,1,9.0,131921.15,1,99.0,Artist,10245342.717908388,
2854,2854,1,6.0,213968.8,1,13.0,Entertainment,10392720.0376354,
2855,2855,1,4.0,44885.7,1,81.0,Engineer,10036415.199848607,1.0
2856,2856,1,6.0,213868.59,1,14.0,Entertainment,10500902.131600142,
2857,2857,1,1.0,12705.34,1,9.0,Marketing,10285321.1493992,
2858,2858,1,4.0,45661.31,1,82.0,Engineer,10108851.612694312,0.0
2859,2859,1,6.0,212558.54,1,14.0,Entertainment,10200680.344344012,1.0
2860,2860,1,0.0,36461.95,1,3.0,Executive,9940024.188720817,0.0
2861,2861,0,2.0,201433.77,1,32.0,Doctor,10302132.860819845,0.0
2862,2862,1,0.0,36068.81,1,3.0,Executive,10219867.117707057,
2863,2863,1,0.0,2021.31,0,17.0,Healthcare,10059313.858897602,
2864,2864,1,6.0,213765.64,1,14.0,Entertainment,10373188.775599454,
2865,2865,1,0.0,35251.92,1,3.0,Executive,10060368.421854762,0.0
2866,2866,1,3.0,1000.33,0,20.0,Homemaker,10021263.092193404,0.0
2867,2867,0,1.0,186098.44,0,11.0,Lawyer,10166930.833068214,
2868,2868,1,3.0,999.72,0,21.0,Homemaker,10002445.591564603,
2869,2869,1,0.0,35316.79,1,3.0,Executive,10107166.570774036,
2870,2870,1,1.0,12870.2,1,9.0,Marketing,10073962.1931876,1.0
2871,2871,1,6.0,213953.51,1,13.0,Entertainment,10318615.26043052,
2872,2872,1,3.0,999.86,0,21.0,Homemaker,10077185.291518811,1.0
2873,2873,1,2.0,201536.33,1,32.0,Doctor,10250915.503335897,0.0
2874,2874,1,0.0,2039.47,0,17.0,Healthcare,10031527.902637336,
2875,2875,1,4.0,45031.69,1,82.0,Engineer,10124032.533245146,
2876,2876,1,0.0,1981.39,0,17.0,Healthcare,10092189.429306507,1.0
2877,2877,1,9.0,133130.0,1,100.0,Artist,10245007.216871716,1.0
2878,2878,1,0.0,1999.09,0,17.0,Healthcare,10123690.230313428,0.0
2879,2879,1,4.0,43610.54,1,82.0,Engineer,10208542.125858163,1.0
2880,2880,1,9.0,130657.25,1,99.0,Artist,10234447.855281057,
2881,2881,1,4.0,45351.42,1,82.0,Engineer,10130995.61659499,0.0
2882,2882,0,1.0,187122.59,0,11.0,Lawyer,10296055.850389604,
2883,2883,1,0.0,34706.93,1,3.0,Executive,10157878.686150376,1.0
2884,2884,1,0.0,2037.48,0,17.0,Healthcare,10030859.27562734,
2885,2885,1,4.0,45804.59,1,82.0,Engineer,10033904.886252727,1.0
2886,2886,1,0.0,37189.95,1,3.0,Executive,10019691.281444265,1.0
2887,2887,1,3.0,1000.37,0,21.0,Homemaker,10112041.949541986,
2888,2888,1,1.0,12384.51,1,9.0,Marketing,9948476.087966384,
2889,2889,0,1.0,185569.51,0,11.0,Lawyer,10261255.411990684,1.0
2890,2890,1,1.0,12730.33,1,9.0,Marketing,10158321.814955983,1.0
2891,2891,1,0.0,2003.16,0,17.0,Healthcare,9973725.303230086,
2892,2892,0,1.0,187780.87,0,11.0,Lawyer,10333732.576681804,
2893,2893,1,4.0,46565.3,1,82.0,Engineer,10059859.600615297,
2894,2894,1,3.0,999.49,0,20.0,Homemaker,10180220.044921756,1.0
2895,2895,1,4.0,44883.73,1,82.0,Engineer,10178878.67931406,
2896,2896,0,1.0,186454.92,0,10.0,Lawyer,10120526.146325748,
2897,2897,1,0.0,34088.75,1,3.0,Executive,10049839.388791012,
2898,2898,1,0.0,2026.53,0,17.0,Healthcare,10228355.296482503,
2899,2899,1,6.0,212972.56,1,14.0,Entertainment,10240727.984766511,
2900,2900,1,4.0,44379.3,1,81.0,Engineer,10098769.39528843,1.0
2901,2901,0,1.0,185014.09,0,10.0,Lawyer,10401396.321404302,0.0
2902,2902,1,0.0,1957.54,0,17.0,Healthcare,10108148.654136809,
2903,2903,0,2.0,200968.28,1,32.0,Doctor,10298590.685717104,1.0
2904,2904,1,9.0,132649.4,1,99.0,Artist,10261129.484585118,1.0
2905,2905,0,1.0,187119.46,0,11.0,Lawyer,10253009.6604171,1.0
2906,2906,1,6.0,216896.65,1,13.0,Entertainment,10288328.453493686,0.0
2907,2907,1,3.0,999.56,0,21.0,Homemaker,10042862.986330124,1.0
2908,2908,1,3.0,998.33,0,21.0,Homemaker,10132299.688581524,
2909,2909,1,4.0,45399.86,1,82.0,Engineer,10247645.511275196,1.0
2910,2910,1,9.0,132771.47,1,100.0,Artist,10283393.522282144,1.0
2911,2911,1,9.0,132099.08,1,100.0,Artist,10383912.82295719,1.0
2912,2912,1,6.0,213496.16,1,13.0,Entertainment,10137787.551022954,1.0
2913,2913,1,2.0,202273.68,1,32.0,Doctor,10366744.629160672,
2914,2914,1,6.0,215311.76,1,14.0,Entertainment,10226868.512223125,
2915,2915,1,2.0,201694.78,1,32.0,Doctor,10303040.780775374,1.0
2916,2916,1,1.0,12810.89,1,9.0,Marketing,10089795.960994082,
2917,2917,1,1.0,12838.75,1,9.0,Marketing,10170482.06738906,
2918,2918,1,3.0,999.9,0,21.0,Homemaker,10170281.592464795,
2919,2919,1,4.0,45157.13,1,81.0,Engineer,10009929.352829348,
2920,2920,1,9.0,131883.47,1,99.0,Artist,10251445.936575497,1.0
2921,2921,1,0.0,2019.08,0,17.0,Healthcare,10077578.716604369,
2922,2922,1,4.0,44564.11,1,82.0,Engineer,10231394.138311122,1.0
2923,2923,1,4.0,45308.95,1,82.0,Engineer,10116758.330425603,
2924,2924,1,0.0,36886.7,1,3.0,Executive,10172776.31224971,0.0
2925,2925,1,6.0,210929.5,1,14.0,Entertainment,10314740.588589417,1.0
2926,2926,1,1.0,13070.0,1,9.0,Marketing,10030426.343426934,
2927,2927,1,0.0,36354.42,1,3.0,Executive,10284642.100828717,
2928,2928,1,2.0,203375.5,1,32.0,Doctor,10318607.68186189,0.0
2929,2929,1,9.0,132366.95,1,100.0,Artist,10225972.100376636,
2930,2930,0,2.0,202546.11,1,32.0,Doctor,10100115.769934043,
2931,2931,1,4.0,45027.65,1,81.0,Engineer,10197138.764298173,
2932,2932,1,4.0,45571.71,1,82.0,Engineer,10082863.923002712,
2933,2933,1,6.0,213895.63,1,14.0,Entertainment,10356520.11430547,0.0
2934,2934,1,1.0,12572.74,1,9.0,Marketing,10070858.83496198,1.0
2935,2935,1,9.0,131788.53,1,99.0,Artist,10271623.258645376,1.0
2936,2936,0,1.0,186473.49,0,10.0,Lawyer,10217821.852650523,1.0
2937,2937,1,6.0,212913.16,1,14.0,Entertainment,10270987.642134622,1.0
2938,2938,0,1.0,185811.19,0,10.0,Lawyer,10209894.868036754,1.0
2939,2939,1,0.0,35498.97,1,3.0,Executive,10087347.023289744,
2940,2940,0,1.0,186037.81,0,10.0,Lawyer,10239802.47026591,
2941,2941,1,4.0,45701.11,1,82.0,Engineer,10223552.831174633,1.0
2942,2942,1,0.0,2014.71,0,17.0,Healthcare,10273782.558332233,
2943,2943,0,1.0,185999.37,0,10.0,Lawyer,10199479.490592957,1.0
2944,2944,1,4.0,44716.61,1,82.0,Engineer,10109746.895700142,
2945,2945,1,0.0,2067.1,0,17.0,Healthcare,10182373.722443234,0.0
2946,2946,1,3.0,999.54,0,20.0,Homemaker,10168023.003824262,1.0
2947,2947,1,1.0,12445.92,1,9.0,Marketing,10076505.538701234,
2948,2948,1,9.0,132175.78,1,99.0,Artist,10382495.39277089,1.0
2949,2949,0,1.0,186968.04,0,11.0,Lawyer,10429415.851698248,
2950,2950,1,9.0,132206.21,1,100.0,Artist,10183869.443584478,1.0
2951,2951,1,4.0,45225.15,1,82.0,Engineer,10278271.620119736,
2952,2952,1,4.0,44782.08,1,82.0,Engineer,10036067.66711358,1.0
2953,2953,1,1.0,12530.07,1,9.0,Marketing,10135882.80216147,0.0
2954,2954,1,2.0,201929.56,1,32.0,Doctor,10200204.299797364,1.0
2955,2955,1,9.0,131298.47,1,99.0,Artist,10398836.631760493,
2956,2956,1,9.0,131863.21,1,99.0,Artist,10248006.943182329,
2957,2957,1,1.0,12129.24,1,9.0,Marketing,10072903.95926766,
2958,2958,1,0.0,35871.0,1,3.0,Executive,10143566.783215664,
2959,2959,1,3.0,1002.68,0,21.0,Homemaker,10199816.61454326,
2960,2960,1,4.0,46022.2,1,81.0,Engineer,10282815.463758657,0.0
2961,2961,1,0.0,2014.57,0,17.0,Healthcare,10270997.618601652,
2962,2962,0,1.0,184814.24,0,10.0,Lawyer,10341355.338969665,1.0
2963,2963,1,3.0,1000.26,0,20.0,Homemaker,10165548.2890014,
2964,2964,1,3.0,1000.08,0,21.0,Homemaker,10152460.56698444,1.0
2965,2965,1,3.0,999.87,0,21.0,Homemaker,9981652.892558256,
2966,2966,0,1.0,186102.66,0,10.0,Lawyer,10530730.3634503,1.0
2967,2967,1,0.0,35868.31,1,3.0,Executive,10191524.952430744,
2968,2968,1,9.0,132219.12,1,100.0,Artist,10078229.390855936,1.0
2969,2969,0,1.0,184396.25,0,11.0,Lawyer,10121785.65858231,
2970,2970,1,3.0,1000.69,0,20.0,Homemaker,10129202.33027978,1.0
2971,2971,1,3.0,999.23,0,21.0,Homemaker,10109160.25418299,
2972,2972,1,4.0,46026.45,1,82.0,Engineer,10190648.847476063,1.0
2973,2973,1,4.0,45437.63,1,82.0,Engineer,10165819.668764297,
2974,2974,1,2.0,201843.61,1,32.0,Doctor,10187272.354711588,1.0
2975,2975,0,2.0,201025.09,1,32.0,Doctor,10245827.77170992,
2976,2976,1,0.0,2078.88,0,17.0,Healthcare,10196210.681410134,
2977,2977,1,4.0,45853.43,1,82.0,Engineer,10166145.009080607,
2978,2978,1,2.0,200804.02,1,32.0,Doctor,10330146.890284875,1.0
2979,2979,1,0.0,2031.69,0,17.0,Healthcare,10073091.495271618,
2980,2980,1,6.0,214380.11,1,13.0,Entertainment,10271127.58829012,1.0
2981,2981,1,3.0,999.99,0,21.0,Homemaker,10139169.972173924,
2982,2982,1,0.0,35870.68,1,3.0,Executive,10140780.37549621,1.0
2983,2983,1,3.0,999.87,0,20.0,Homemaker,10071487.75199984,
2984,2984,0,1.0,186616.72,0,10.0,Lawyer,10281537.61850377,
2985,2985,1,1.0,12709.82,1,9.0,Marketing,10077793.588750323,
2986,2986,1,0.0,35551.02,1,3.0,Executive,10091291.60628168,1.0
2987,2987,1,4.0,45275.82,1,82.0,Engineer,10200526.717349367,0.0
2988,2988,1,1.0,12661.29,1,9.0,Marketing,10093022.16706416,1.0
2989,2989,1,9.0,132059.77,1,99.0,Artist,10201899.00608435,
2990,2990,1,1.0,13018.34,1,9.0,Marketing,10052441.012205783,0.0
2991,2991,1,6.0,213663.91,1,13.0,Entertainment,10294131.392389834,1.0
2992,2992,0,1.0,186341.4,0,11.0,Lawyer,10331363.259481572,1.0
2993,2993,1,1.0,12732.48,1,9.0,Marketing,10135571.825538574,
2994,2994,1,0.0,35009.54,1,3.0,Executive,10060183.749549324,1.0
2995,2995,0,1.0,186166.26,0,10.0,Lawyer,10210619.311351638,
2996,2996,1,3.0,1000.78,0,21.0,Homemaker,10202083.347728629,1.0
2997,2997,1,9.0,131296.25,1,99.0,Artist,10222363.192768062,1.0
2998,2998,0,1.0,185762.29,0,11.0,Lawyer,10288948.282995723,
2999,2999,1,3.0,1000.25,0,21.0,Homemaker,10188800.121612605,
3000,3000,1,6.0,214183.47,1,14.0,Entertainment,10257571.166790131,
3001,3001,1,1.0,12789.03,1,9.0,Marketing,10151848.034940915,
3002,3002,1,3.0,999.57,0,21.0,Homemaker,10115326.676194465,
3003,3003,0,1.0,186521.31,0,10.0,Lawyer,10272289.95591024,
3004,3004,1,0.0,35525.22,1,3.0,Executive,10100011.80784399,
3005,3005,1,4.0,45778.06,1,82.0,Engineer,10146686.904497717,
3006,3006,1,6.0,211232.49,1,13.0,Entertainment,10222726.139627054,0.0
3007,3007,1,4.0,44426.42,1,81.0,Engineer,10042214.274021177,1.0
3008,3008,1,1.0,12835.67,1,9.0,Marketing,10141239.8810127,
3009,3009,1,1.0,12947.29,1,9.0,Marketing,10094451.05949168,
3010,3010,1,0.0,35580.33,1,3.0,Executive,10076746.478894789,
3011,3011,1,9.0,132402.17,1,99.0,Artist,10121127.581858424,
3012,3012,1,3.0,1000.43,0,21.0,Homemaker,10164819.200271064,1.0
3013,3013,1,3.0,1000.06,0,21.0,Homemaker,10119814.607070277,1.0
3014,3014,1,9.0,133198.18,1,99.0,Artist,10290394.391851936,1.0
3015,3015,1,6.0,213726.97,1,13.0,Entertainment,10296016.0733601,
3016,3016,1,6.0,213797.34,1,14.0,Entertainment,10342018.14303482,1.0
3017,3017,1,1.0,12691.04,1,9.0,Marketing,9985746.179861302,1.0
3018,3018,1,4.0,45217.74,1,82.0,Engineer,9996147.638965853,
3019,3019,1,0.0,2027.91,0,17.0,Healthcare,10108785.6321184,0.0
3020,3020,1,9.0,132705.36,1,100.0,Artist,10124385.0108621,
3021,3021,1,6.0,214282.06,1,14.0,Entertainment,10454919.982873335,1.0
3022,3022,1,9.0,132451.55,1,99.0,Artist,10176510.360775622,0.0
3023,3023,0,1.0,186184.91,0,10.0,Lawyer,10211854.667329842,0.0
3024,3024,1,0.0,33876.07,1,3.0,Executive,10057671.031237517,1.0
3025,3025,1,6.0,214082.0,1,13.0,Entertainment,10312714.91137935,
3026,3026,1,2.0,201803.59,1,32.0,Doctor,10071059.182062589,1.0
3027,3027,1,6.0,214412.63,1,14.0,Entertainment,10299854.908972455,
3028,3028,1,4.0,45109.61,1,81.0,Engineer,10180064.585422434,1.0
3029,3029,1,1.0,12846.06,1,9.0,Marketing,10126220.69880432,
3030,3030,1,9.0,132020.69,1,99.0,Artist,10208007.68744393,1.0
3031,3031,0,1.0,185779.51,0,10.0,Lawyer,10300792.680962436,
3032,3032,1,9.0,132567.7,1,100.0,Artist,10287656.174364028,1.0
3033,3033,1,0.0,2069.07,0,17.0,Healthcare,10024327.820788534,
3034,3034,1,0.0,2062.38,0,17.0,Healthcare,10226263.755933328,1.0
3035,3035,0,1.0,186608.42,0,10.0,Lawyer,10311700.46979469,1.0
3036,3036,1,1.0,12736.13,1,9.0,Marketing,9994063.42755665,
3037,3037,1,6.0,214137.46,1,14.0,Entertainment,10247843.408122914,
3038,3038,1,4.0,45058.52,1,81.0,Engineer,10041107.01716437,
3039,3039,1,3.0,998.5,0,20.0,Homemaker,10076991.675204895,
3040,3040,1,0.0,2023.94,0,17.0,Healthcare,10117016.731596263,1.0
3041,3041,1,0.0,33754.86,1,2.0,Executive,10133280.422262782,
3042,3042,1,2.0,202086.13,1,32.0,Doctor,10355237.845528614,
3043,3043,1,0.0,2034.46,0,17.0,Healthcare,10058280.663510691,0.0
3044,3044,1,2.0,202049.97,1,32.0,Doctor,10319640.970983868,1.0
3045,3045,1,4.0,45009.55,1,82.0,Engineer,10363830.159732437,
3046,3046,0,2.0,200443.41,1,32.0,Doctor,10372010.92779554,1.0
3047,3047,1,1.0,12111.21,1,9.0,Marketing,10194659.944992151,
3048,3048,0,1.0,185481.42,0,10.0,Lawyer,10160531.981245276,1.0
3049,3049,1,6.0,215233.67,1,13.0,Entertainment,10150082.034077153,
3050,3050,1,9.0,132278.85,1,99.0,Artist,10371863.59769087,
3051,3051,1,4.0,45183.87,1,82.0,Engineer,10108390.438339556,1.0
3052,3052,1,3.0,997.74,0,21.0,Homemaker,10154801.886490462,1.0
3053,3053,1,9.0,132296.93,1,100.0,Artist,10173840.530523663,
3054,3054,1,0.0,35836.52,1,3.0,Executive,10221636.534246618,1.0
3055,3055,1,1.0,13072.99,1,9.0,Marketing,10184912.015551146,1.0
